created_at,user,tweet
2023-01-15 11:43:59,t4tobito,@dmesg Both are bad and degrowth in a manner that doesn't leave people in the dust is important. That's why I believe in stuff like the right to repair and oppose planned obsolescence. We keep making more than is needed because capitalism functions on impossible infinite growth.
2023-01-15 11:43:53,SLoitering,"@DaddyWarpig Marx's main theory is a theory about history. It predicts capitalism will eventually produce so much stuff that there will be no scarcity. At that point, Communism will emerge. This period just before the end of scarcity is called late-stage capitalism. (see Material Dialectic)."
2023-01-15 11:43:41,GeorgieSpirit,"@OnestPolitician @IndigoOffspring The right wing promote capitalism, they do not work with the public interest in mind. This is a bad thing. Racism permeates all walks of life, non more so than the right. See Boris Johnson for details. Left agendas are not responsible for racism, racists are."
2023-01-15 11:43:38,Brokesingledad1,@BladeoftheS It’s key us. Key capitalism. Key ‘I’ve got; I want more; I get more’ mentality and explains why we’re in such shite at the moment.
2023-01-15 11:43:31,m0nsterhuntress,"Difficult!

On the one hand do I really hate conservatism and the GOP and so on. On the other hand am I not even sure if I find lib/left *women* to be necessarily and inherently more trustworthy than conservative women!

Both ""conservative"" and ""lib/left"" can obviously mean many https://t.co/4l3SLRETZe"
2023-01-15 11:43:21,Laird_Bruce,"@SpeakerForTheD6 @PhillipAdams_1 Ah yes, the old “communism didn’t fail because they weren’t really Communists” line…"
2023-01-15 11:42:47,DdivineOne,"@MarioNawfal Nope. Most people are tired of the clear corruption taking place. FACISM Vs communism is the current war. When the people wake up to that reality,the war will end
#stopthewar"
2023-01-15 11:42:46,Alfiedog9,@EleftheriaElpis That’s not socialism 🤦
2023-01-15 11:42:40,Azzyiscool,@Cassandra_Nya because he is a fascist and stood against socialism go do on yourself what Mussolini had done to him
2023-01-15 11:42:29,stevenson_les,Socialism perfectly summed up! A disincentive to succeed and “a race to the bottom”! https://t.co/PSkQczPYkS
2023-01-15 11:42:16,shaggins20,"@joncoopertweets By that logic Dems would support the bill of rights. That’s not the case at all. The lefts version of ‘America’ has never existed here. They want socialism and that’s no an American value. Freedom is, and your party removes posts online and wants us disarmed."
2023-01-15 11:42:11,shazzaandkevvy,"@will2shy @PhillipAdams_1 I regard Phillip as a wealthy, crusty old man. The type that has everything they need but is still unhappy. A snob who advocates socialism but is oh too happy to get amongst the fruits of capitalism.  Pathetically wiling away their remaining days on Twitter."
2023-01-15 11:41:49,edisn,"@urfxve0 @MoonstarInc97 @DelusionPosting You are the one who dont know what nazism is if you think thats how its defined, Its national socialism. All countries are socialist, so its nationalism. Like holding the rights of the nation above the rights of the individual"
2023-01-15 11:41:36,ichyot,@Sillyr4t *mb not belgium sri lanka but what the govt has done for federalism
2023-01-15 11:41:34,book960,"American Conservatives
(Fascism)

Europe: 20th century, a political science professor would say it was the collapse of capitalism

America: The beginning stages of the collapse of 20th century conservative values - as they are becoming troupes then lifestyle believes https://t.co/JTaUM0nerz"
2023-01-15 11:41:11,BGolets84,@harryjsisson Go ahead and move to Venezuela now.  It will be great.   You can get a head start on your “Democratic” Socialism
2023-01-15 11:41:09,Rofowojr,"@pjfahey We, Catholic workers, strongly and clearly reject National Socialism, not only for political and economic reasons, but also, decidedly, because of our religious and cultural position. - Blessed Nikolaus"
2023-01-15 11:41:02,CardanoMallu,@khrachvik @Chris78_4 @jinjo11 @Kode6ix I don’t have to convince anyone. Current world politics is proof that communism is a failed ideology. For me it is and will be always against freedom..
2023-01-15 11:40:30,Holly_6000,"@ValVernazza Ask them:

1. What their policies are?
2. Where has Socialism ever worked?
3. Why have they deserted the Workers for the Wokers?
4. Where do they stand on anti semitism?
5. What is a woman?"
2023-01-15 11:40:28,LabourFemboy,"@MAGAcmunism4eva Corbyn - Trotskyite
Foot - Eurocommunist
Kinnock - Welsh

Only Ed Miliband could have been trusted to uphold true Marxism-Leninism-Blairism"
2023-01-15 11:40:23,thisismoh265,@asmallteapot Oooh this means he was there just to let down communism
2023-01-15 11:40:21,ichyot,"@Sillyr4t basically chapter is in two parts: federalism ki explanation and then belgium/sri lanka 
- federalism is horizontal division of power in which separation of powers occurs between legislative, executive and judiciary. also known as system of checks and balances. each organ has +"
2023-01-15 11:40:21,bunzara,"Karl Marx and Saul Alinsky are proud of the grotesque 
   thing that is supposed to honor MLK. 
Making things shapeless and meaningless is a goal of 
   Marxism.
All a part of destroying a real civilization.
   Taking down statues, changing names defacing paintings done worldwide"
2023-01-15 11:40:17,cornpopsmoke,"@whatifalthist I mean, you've had how many red scares, and Marxism is still around?"
2023-01-15 11:40:15,NormyWolf,"@AndrewP61441104 @ThreeJacques @AlessandraAster Nietzsche's philosophy was self-described as aristocratic radicalism.

He was the first to critique socialism as a politics of envy and resentment, similar to the Judeo-Christian slave revolt in morality.

My joke was about Peterson, who provides the resentment-Solzhenitsyn link."
2023-01-15 11:39:59,tonystewart8,I am capitalism and injecting liquidity into the market essentially means giving the banks free money.
2023-01-15 11:39:52,pradeepku18,"@Taimur_Laal Step out of home this time without  🎸 .
Collect one rupee and ask one vote from pasmanda people, mazdoorn n kisan of Pakistan. 
Fight against fudals, fudal army, fundamentals n elites.
Don't tag communism, this will keep you away from mainstreaming."
2023-01-15 11:39:40,RogerKenny543,"@stephanlivera Agreed. Ppl have conflated the two because it is capitalism for the 99% and socialism for the 1%

When the markets are flying high, wall st and genius CEOs (who borrow free money to buy back shares) profit enormously, during the inevitable crash we all pay to “save the system”"
2023-01-15 11:39:35,Scarfer13,@GBNEWS The RMT are a bunch of militant communists who hate capitalism and hate the tories and their aim is to seize the means of production from the bourgeoisie railway bosses and put the proletariat in charge. We shouldn't negotiate with communists like Mick the Grinch Lynch.
2023-01-15 11:39:22,BruceGodfrey,"really strange to me, apocalyptic world that some people live in. Like they have no contact with survivors of actual communism and pretend that bank-owned, centrist Democrats like the one who beat Lake are communists.

It’s like calling wounded anti-fascist Bob Dole a fascist. https://t.co/Vnh7OWrsno"
2023-01-15 11:38:57,Rofowojr,"@tonyannett We, Catholic workers, strongly and clearly reject National Socialism, not only for political and economic reasons, but also, decidedly, because of our religious and cultural position. - Blessed Nikolaus"
2023-01-15 11:38:56,dursttl,@Synchro2021 Environmentalism and the climate change narrative is the new home of communism.
2023-01-15 11:38:50,tappylappy,"Starmer and the blairite @The_TUC leaders demonstrate that reformists of both ""left"" and ""right"" varieties cannot be trusted.

They will always capitulate to capitalism.

The working-class needs revolutionary leaders, marxist leaders.

Nothing else will do."
2023-01-15 11:38:49,MemeStealingBot,"@knotthatone History says that they always kill the obedient first, they are too easily manipulated. Once you have them gone, you crush the spirit of who is left. Communism 101."
2023-01-15 11:38:42,marcusguest,"Excerpt From
The Destiny of Civilization: Finance Capitalism, Industrial Capitalism or Socialism by 
Michael Hudson"
2023-01-15 11:38:41,JamesGrahamAuth,"We are in a Rachet effect, the @Conservatives are extremely far right wing, and the @UKLabour centre right party, is blocking the way back to any form of socialism. It's utter madness, designed to keep the rich elites in power at the expense of the masses. https://t.co/s0AV2AFuml"
2023-01-15 11:38:38,woodybs3332,@TripleDekeGordo @Temporary3170 @NFTGOALS @markbland @JamesBradleyCA What does the government forcing a decision of experimental medical treatment or loss of livelihood have to do with capitalism?
2023-01-15 11:38:29,KouroshTod,@RickRuleRulz But unfortunately politicians and most people see capitalism as the root of unfairness.
2023-01-15 11:38:25,jimholt,"Glaube, Liebe, Galgen (Faith, Love, Cross)
We, Catholic workers, strongly and clearly reject National Socialism, not only for political &amp; economic reasons, but also, decidedly, because of our religious &amp; cultural position. -Blessed Nikolaus Gross taught “Obey God rather than men”"
2023-01-15 11:38:17,4DchessReader,"@n0body187 @alex_avoigt Well, alex talks about putting pressure on Poland. 

Yes, the markets will force change. Burning coal isn't wise

Poland struggles with underinvested energy grid, 5 decades of communism still weighing on us.

Acts according to it's economy, simple explanation why we lag behind🤷🏻‍♂️"
2023-01-15 11:38:10,OPENART_xyz,"The rise of socialism and critical race theory, coupled with threats to the Electoral College and Senate, an independent judiciary, and the integrity of the electoral system, now threaten to destroy the traditions that bring Americans together — the heart of our democracy."
2023-01-15 11:38:01,mkelklie,"@RAbdiAnalyst The Ethiopian people won’t allow another Oromo leader , two in a row , unless the constitution is changed from ethnic apartheid system to some form of geographic federalism."
2023-01-15 11:37:55,cumspewer,"...and criticizing capitalism means losing one's livelihood. It means you can't eat, it means the kids can't eat."
2023-01-12 01:53:36,BadLipReading,Secret congressional codenames revealed during roll call #politics https://t.co/s1zPFBrnMW
2023-01-14 06:35:53,tfipost,"#Politics | The arrest of Arvind Mayaram, the principal economic advisor to Rajasthan CM Ashok Gehlot, may kick start a domino affect against UPA era corruption

https://t.co/C70r56x2HB"
2023-01-14 21:59:48,stevesilberman,"One way you can tell that the GOP's years of blather about ""election integrity"" was really just **GET THOSE BLACKS OUT OF THE VOTING BOOTHS** is the fact that prominent Republicans knew George Santos was a total conman but looked the other way. #politics https://t.co/W9oIBxOMvx"
2023-01-13 19:18:34,ElAmerican_,House Democrats Vote Against Medical Care for Babies Born Alive After Attempted Abortions https://t.co/H53VgC9oCU #Politics https://t.co/qQvQqUrysR
2023-01-14 21:16:47,katiecouric,"Just a few months ago, D.C. analysts were expecting a ""red wave"" in the midterms that didn't exactly materialize. The ensuing chaos leaves us with a big question: Who is actually running the GOP right now?

#wuc #kcm #gop #politics

https://t.co/STOFwAkOKQ"
2023-01-14 22:23:47,Jerusalem_Post,"An estimated 80,000 Israelis gathered at Tel Aviv's Habima Square in intermittent rain on Saturday evening in order to protest the government's plans for reform of Israel's judicial system.

#TelAviv | #protest | #politics

https://t.co/3GxpVb1wOC"
2023-01-14 23:03:07,Jerusalem_Post,"An ancient spoon may not seem a likely subject of diplomatic catastrophe. Yet, in the short span of a week, the Biden Administration turned it into one, as it did with its comments about the Temple Mount. - opinion

#politics | #Biden | #TempleMount

https://t.co/sGxCSlj3ww"
2023-01-15 03:58:02,LeadershipNGA,"#CoverStories #News #Politics Urban, Rural Voters Renew Old Rivalries In Crucial Governorship Races https://t.co/af0e6vc6Jl"
2023-01-15 10:52:31,Abidsuleri,Govt has again kept #Petroleum product prices unchanged for next fortnight. This decision may help #PDM politically in the run up to #Punjab #elections. However it is detrimental to resuming #IMF program. Catch22 situation in 🇵🇰 #Economy or #Politics.
2023-01-08 14:48:49,smile2jannah,"A 6-year old shoots their teacher in the US, no one bats an eye.
A Muslim coughs ""NOOO, reform Islam""
#doublestandards #islam #news #politics #smile2jannah https://t.co/DnQrIPDljq"
2023-01-12 08:30:06,GrahamGGrant,"♦️Police hand report on #SNP fraud probe to prosecutors, seeking ‘advice and direction’ and ‘further instruction’. Read more on #MailPlus 👉 https://t.co/wcPc1lWDfu
#SNP #fraud #politics #police https://t.co/U2HTd9esbF"
2023-01-10 08:01:13,GrahamGGrant,"♦️NEW #Sturgeon’s saviour complex: she’s back at her podium of doom - but her discredited regime is presiding over the slow death of our cherished NHS. Read more on #MailPlus 👉 https://t.co/c0CzOcN6Nd

#NHS #indyref2 #SNP #politics #column #comment https://t.co/OWyohLLWMo"
2023-01-10 20:30:13,VoteTrueAndFair,"Our policies to clean up #politics and fight #corruption would include stopping the use of public money to hire lawyers, PR firms to represent Ministers when they're in trouble
 
@MoJGovUK  @DominicRaab how many PR people work in the Department already? 

https://t.co/O3enXJAzuj"
2023-01-08 12:34:21,thatginamiller,"@SamCoatesSky @tortoise

No MP should have a 2nd job - simple.  

Being an elected representative is a full-time job and should come with a contract and legal requirements.

This is a core policy for @VoteTrueAndFair 

Time to clean up #politics  https://t.co/uNbi4s7wFI"
2023-01-09 16:20:57,SandipGhose,"One has to come to the IIC Dining Hall to realise how the old ecosystem is alive and kicking. On the next table is a OCI/NRI Ivy-League Prof, a former Foreign Secy and Dy NSA and a think-tank head (d/o of a Congress leader) discussing points to trip Modi government. #politics"
2023-01-06 18:00:31,TexasObserver,"As Governor #GregAbbott’s wall scheme slowly advances, the state awarded $224 million to a construction company that built a private wall now on the brink of collapse into the Rio Grande. 

New from TXO #Politics Reporter @by_jmiller: https://t.co/TBfB1WBAdr

#Border #Immigration"
2023-01-07 18:00:44,YALiberty,"You'd think @DanCrenshawTX would know that real terrorists are people who fly planes into buildings, not people who don't vote for the neo-cons he cozies up with.

#SEAL #politics https://t.co/0CNZbn29CG"
2023-01-08 06:29:09,IndiaToday,"Is Varun Gandhi preparing to quit BJP and join Congress?
#NewsAnalysis #VarunGandhi #Politics | @sharatpradhan21
https://t.co/eyWTGki9LE"
2023-01-08 11:26:57,georgegalloway,Tonight I review the British cabinet with ⁦@KevinPMeagher⁩ on ⁦@MoatsTV⁩ at 7pm (UK) Don’t miss it #Moats #Rishi #Boris #Starmer #UK #Politics https://t.co/GqkRa1yKsS
2023-01-08 03:59:49,JoeTalkShow,"There was a TON of #misinformation put out by #biden and his admin on #Jan6 -- here's just a bit of it. #joebiden #politics #democrat #republican #Trump
https://t.co/152TMjxBc0"
2023-01-08 05:41:10,ZesHPirzadA,"As Ben Franklin once said ""half a truth is often a great lie."" #pakistan #economy #crisis #politics https://t.co/yBrFr96nHv"
2023-01-12 01:53:36,BadLipReading,Secret congressional codenames revealed during roll call #politics https://t.co/s1zPFBrnMW
2023-01-14 06:35:53,tfipost,"#Politics | The arrest of Arvind Mayaram, the principal economic advisor to Rajasthan CM Ashok Gehlot, may kick start a domino affect against UPA era corruption

https://t.co/C70r56x2HB"
2023-01-14 21:59:48,stevesilberman,"One way you can tell that the GOP's years of blather about ""election integrity"" was really just **GET THOSE BLACKS OUT OF THE VOTING BOOTHS** is the fact that prominent Republicans knew George Santos was a total conman but looked the other way. #politics https://t.co/W9oIBxOMvx"
2023-01-13 19:18:34,ElAmerican_,House Democrats Vote Against Medical Care for Babies Born Alive After Attempted Abortions https://t.co/H53VgC9oCU #Politics https://t.co/qQvQqUrysR
2023-01-14 21:16:47,katiecouric,"Just a few months ago, D.C. analysts were expecting a ""red wave"" in the midterms that didn't exactly materialize. The ensuing chaos leaves us with a big question: Who is actually running the GOP right now?

#wuc #kcm #gop #politics

https://t.co/STOFwAkOKQ"
2023-01-14 22:23:47,Jerusalem_Post,"An estimated 80,000 Israelis gathered at Tel Aviv's Habima Square in intermittent rain on Saturday evening in order to protest the government's plans for reform of Israel's judicial system.

#TelAviv | #protest | #politics

https://t.co/3GxpVb1wOC"
2023-01-14 23:03:07,Jerusalem_Post,"An ancient spoon may not seem a likely subject of diplomatic catastrophe. Yet, in the short span of a week, the Biden Administration turned it into one, as it did with its comments about the Temple Mount. - opinion

#politics | #Biden | #TempleMount

https://t.co/sGxCSlj3ww"
2023-01-15 03:58:02,LeadershipNGA,"#CoverStories #News #Politics Urban, Rural Voters Renew Old Rivalries In Crucial Governorship Races https://t.co/af0e6vc6Jl"
2023-01-15 10:52:31,Abidsuleri,Govt has again kept #Petroleum product prices unchanged for next fortnight. This decision may help #PDM politically in the run up to #Punjab #elections. However it is detrimental to resuming #IMF program. Catch22 situation in 🇵🇰 #Economy or #Politics.
2023-01-08 14:48:49,smile2jannah,"A 6-year old shoots their teacher in the US, no one bats an eye.
A Muslim coughs ""NOOO, reform Islam""
#doublestandards #islam #news #politics #smile2jannah https://t.co/DnQrIPDljq"
2023-01-12 08:30:06,GrahamGGrant,"♦️Police hand report on #SNP fraud probe to prosecutors, seeking ‘advice and direction’ and ‘further instruction’. Read more on #MailPlus 👉 https://t.co/wcPc1lWDfu
#SNP #fraud #politics #police https://t.co/U2HTd9esbF"
2023-01-10 08:01:13,GrahamGGrant,"♦️NEW #Sturgeon’s saviour complex: she’s back at her podium of doom - but her discredited regime is presiding over the slow death of our cherished NHS. Read more on #MailPlus 👉 https://t.co/c0CzOcN6Nd

#NHS #indyref2 #SNP #politics #column #comment https://t.co/OWyohLLWMo"
2023-01-10 20:30:13,VoteTrueAndFair,"Our policies to clean up #politics and fight #corruption would include stopping the use of public money to hire lawyers, PR firms to represent Ministers when they're in trouble
 
@MoJGovUK  @DominicRaab how many PR people work in the Department already? 

https://t.co/O3enXJAzuj"
2023-01-08 12:34:21,thatginamiller,"@SamCoatesSky @tortoise

No MP should have a 2nd job - simple.  

Being an elected representative is a full-time job and should come with a contract and legal requirements.

This is a core policy for @VoteTrueAndFair 

Time to clean up #politics  https://t.co/uNbi4s7wFI"
2023-01-09 16:20:57,SandipGhose,"One has to come to the IIC Dining Hall to realise how the old ecosystem is alive and kicking. On the next table is a OCI/NRI Ivy-League Prof, a former Foreign Secy and Dy NSA and a think-tank head (d/o of a Congress leader) discussing points to trip Modi government. #politics"
2023-01-06 18:00:31,TexasObserver,"As Governor #GregAbbott’s wall scheme slowly advances, the state awarded $224 million to a construction company that built a private wall now on the brink of collapse into the Rio Grande. 

New from TXO #Politics Reporter @by_jmiller: https://t.co/TBfB1WBAdr

#Border #Immigration"
2023-01-07 18:00:44,YALiberty,"You'd think @DanCrenshawTX would know that real terrorists are people who fly planes into buildings, not people who don't vote for the neo-cons he cozies up with.

#SEAL #politics https://t.co/0CNZbn29CG"
2023-01-08 06:29:09,IndiaToday,"Is Varun Gandhi preparing to quit BJP and join Congress?
#NewsAnalysis #VarunGandhi #Politics | @sharatpradhan21
https://t.co/eyWTGki9LE"
2023-01-08 11:26:57,georgegalloway,Tonight I review the British cabinet with ⁦@KevinPMeagher⁩ on ⁦@MoatsTV⁩ at 7pm (UK) Don’t miss it #Moats #Rishi #Boris #Starmer #UK #Politics https://t.co/GqkRa1yKsS
2023-01-08 03:59:49,JoeTalkShow,"There was a TON of #misinformation put out by #biden and his admin on #Jan6 -- here's just a bit of it. #joebiden #politics #democrat #republican #Trump
https://t.co/152TMjxBc0"
2023-01-08 05:41:10,ZesHPirzadA,"As Ben Franklin once said ""half a truth is often a great lie."" #pakistan #economy #crisis #politics https://t.co/yBrFr96nHv"
2023-01-14 20:21:09,republic,"Russia says 'UK got wealthier at expense of India, exploited Indians during colonial rule' https://t.co/eTJmOCDfgm"
2023-01-14 16:56:45,IAPonomarenko,"Russia is a terrorist regime waging a destructive war of elimination and committing crimes against humanity on the daily.
It must be defeated, contained, expelled from the UNSC, and persecuted.
Period. https://t.co/r2Fp4tOS4j"
2023-01-15 00:58:46,OlenaHalushka,The boyfriend of this girl Anastasia was killed in action a few months ago. Her parents are missing. Her cat died. She has no home anymore. Never forgive and never forget what terrorist state russia is doing to us https://t.co/51x3E7O1jN
2023-01-15 07:30:25,McFaul,It’s time to designate Russia a state sponsor of terrorism. https://t.co/mnMt49lWbW
2023-01-14 16:35:27,guyverhofstadt,"After Russia's terror attack today, let’s give up on incremental sanctions &amp; go for one set:

- against all western companies &amp; individuals who deal with Russia;
- Navalny's list of 6.700 Putin cronies;
- Send the frozen €300 billion of Russian Central Bank directly to Ukraine! https://t.co/oqlw38G2jX"
2023-01-14 09:18:05,LinkeviciusL,"#Russia’s Nazis can bomb Kyiv with impunity, but Ukrainians can't get long-range artillery, can't get tanks and fighter jets to liberate occupied and annexed territories, because someone thinks it might be provokative? Absurd. #FreeLeopards, #ATACMS. https://t.co/7A4J9jWuQs"
2023-01-14 19:37:53,RepAdamSchiff,"Threats around the world are serious and growing. From Russia and China to the rise of authoritarianism.

But to Kevin McCarthy, the Intelligence Committee is just a political plaything.

His conduct is embarrassing, and worse, dangerous. The American people deserve better. https://t.co/2UMslgmvBK"
2023-01-14 02:30:42,ItsBorys,"Blaming Ukraine for ""prolonging the war"" is incredibly stupid because the only country responsible for the war in Ukraine is Russia. Russia brought the world into this war, and Russia is the only reason it still goes on. This would be over tomorrow if Russia pulled out."
2023-01-14 17:51:36,Klitschko,russia is not only targeting Ukrainian civilians. It is also targeting the very principles of international law. It endangers the whole world. It’s time for action now!!! #WeAreAllUkrainians #FreeUkraine #Ukraine #StopTheWar https://t.co/Hg53mNjNdP
2023-01-14 12:19:06,apmassaro3,Russia is a terrorist state
2023-01-14 16:40:45,JuliaDavisNews,"When Russia comes to visit:

 https://t.co/3nyyNeHDYQ"
2023-01-13 20:35:00,ggreenwald,"The Democrats and their media allies spent 5 full years drowning US politics in a deranged conspiracy theory from the bowels of the CIA -- that Russia had seized control of the levers of power in America -- and when you watch them do it, one feels a mix of contempt and pity:👇 https://t.co/rO18myAIf0"
2023-01-15 08:06:49,McFaul,"What military purpose do these attacks accomplish? How is this straight up terrorism, just like Al Qaeda did to us on 9/11/2001? Why do leaders of the free world not label Russia a terrorist state? https://t.co/oJFxYiGin1"
2023-01-14 08:26:46,McFaul,This is terrorism. Time for the US and other countries to designate Russia a state sponsor terrorism. https://t.co/cvWWdY0yVr
2023-01-13 19:04:14,RauZbigniew,"Human memory is short and selective. But honesty is timeless. So if someone questions the link between Nord Stream 2 and Russia’s aggressive, imperial policy, I cannot stand idle. Here’s what me and my friend @dmytrokuleba wrote on this topic https://t.co/QJ96rnQtBW"
2023-01-13 18:49:05,officejjsmart,"🇷🇺is reaching a boiling point:

🥊Sec. Council Head is attacking Kadyrov (Chechens); Prigozhin (Wagner) is opposing Girasimov (reg. army); Shoigu has few allies; FSB vs GRU. 

Economy is unsustainable due to oil &amp; gas prices and the coming budget deficits.

Russia🇷🇺is collapsing."
2023-01-13 20:05:22,yarotrof,"“By continuing to drip-feed just enough for Ukraine not to lose, the West is just prolonging the war. Russia has thrown a gauntlet to the West. We’re thoroughly invested in this conflict, and we must provide the materiel to win it” ⁦@edwardstrngr⁩  https://t.co/MuFLkn27In"
2023-01-13 19:35:07,ggreenwald,"Who was president when Russia annexed Crimea with little US reaction?

Who was president when Russian troops entered Ukraine with the explicit goal to ""liberate"" the Donbas with Kosovo-style independence?

Trump spent years arming Ukraine with lethal weapons after Obama refused. https://t.co/wtNYbhujDg"
2023-01-13 14:54:52,KyivIndependent,"⚡️US official : Over 2,000 Ukrainian children abducted by Russia since New Year."
2023-01-13 16:56:40,LukeDCoffey,"How in the hell did ""Miss Russia"" get a U.S. visa?? FFS! https://t.co/2atZEQ0aLV"
2023-01-13 18:48:27,Cernovich,"Trump is the most investigated man in human history. All anyone could find was that his CFO treated certain employment benefits as non-taxable income. That was it. What a disgrace these investigations are. This isn’t communist Russia or Nazi Germany, the models for the far left."
2023-01-13 15:30:14,ProfMJCleveland,Yesterday's edition of The Twitter Files by @mtaibbi revealed another huge scandal:  When Twitter had evidence that Dems &amp; press were falsely pushing another Russia hoax it kept quiet.  @FDRLST https://t.co/QI8Q4SFm8z
2023-01-13 17:41:36,mtracey,"Has there been a single battlefield gain made by Russia that the ""West"" has publicly acknowledged as ""strategically impactful,"" or is it just a coincidence that every Russian battlefield gain has no strategic impact, while every Ukrainian gain has massive strategic impact https://t.co/Y5KuBJ8gt6"
2023-01-13 17:29:40,DmytroKuleba,"I had a call with @SecBlinken on ways to ramp up U.S. and international support for Ukraine, including military aid. I emphasized the need for Ukraine to receive Western-type tanks. We also discussed further sanctions on Russia. Grateful to the U.S. for standing with Ukraine."
2023-01-13 17:13:05,SecBlinken,"As we approach the anniversary of Russia’s full-scale invasion I appreciate the continued close coordination and cooperation with @DmytroKuleba and his team in Ukraine. In my call with the Foreign Minister today I reiterated, the U.S. is not going anywhere and neither is Ukraine."
2023-01-13 20:28:28,mirandadevine,Is ⁦FBI patsy @JoeNBC⁩ ever going to recant his lies about Russia collusion and apologize for calling ⁦@DevinNunes⁩ a clown? Consistently on the wrong side of every argument. Quite a feat https://t.co/i1MH0rUX6D
2023-01-13 16:38:26,goldsilver_pros,"Did you know? Russia just started to tokenize #Gold

A blockchain platform built by Russia’s largest banking institution, Sber, has been used to issue #DigitalAssets based on gold. The value of the tokenized #preciousmetals will depend on the prices of physical gold. https://t.co/m75Qebyl5s"
2023-01-13 13:02:51,kajakallas,"The oil price cap works. It costs #Russia an estimated EUR 160 million per day. 

It is time to lower the price and further dry up Russia's resources to wage the war. https://t.co/JVC1xA9xf4"
2023-01-13 18:42:36,MFA_Ukraine,"Tetiana was killed by the Russian Armed Forces while defending Ukraine in Donbas region. 

She was only 21 years old, she got married recently and had a lot of plans for the future.

#Russia will be brought to justice for its crimes and for taking away from us our best people. https://t.co/IJGoxKbZ1d"
2023-01-13 10:14:28,OlenaHalushka,"On March 16, a russian soldier brought tortured wounded young woman Karina to the yard in front of the elderly couple Mazokh's home in Bucha. Pani Natalia rushed to help her. The occupiers shot all of them. How can humans do anything like that?
Memorial: killed by russia https://t.co/qddCvvG8ph"
2023-01-10 08:08:38,MattWallace888,"Now that Elon Musk has revealed Russia played no significant role in any US elections, is the media going to apologize for misleading people?"
2023-01-13 12:34:49,apmassaro3,"Miss Russia competing in Miss Universe with national costume ""Crown of the Russian Empire."" Decolonize"
2023-01-07 08:39:32,Euan_MacDonald,"Putin reckons if he can drag out the war long enough, the West will tire of supporting Ukraine - and he's prepared to throw another 1/2 million Russians into the meat-grinder to do it. It's vital Ukraine gets more arms fast so it can defeat Russia quickly. https://t.co/kMmRslEBkY"
2023-01-13 10:30:42,KyivIndependent,"⚡️ Ukraine intelligence: Russia tries to build 2-million strong army through waves of mobilization.

Ukraine’s military intelligence previously said that Russia plans to launch a new wave of mobilization of 500,000 conscripts for the war against Ukraine on Jan. 15."
2023-01-05 20:21:42,Kasparov63,"Germany now says it will soon be independent of Russian energy. It's taken a year, while Merkel had 16 years and said it was impossible! As welcome as all these moves are to finally stand up to Russia, they expose the appeasement of previous admins."
2023-01-08 17:51:25,TrollFootball,Thank you Russia https://t.co/NwSJhSf15W
2023-01-13 11:54:54,KyivIndependent,"⚡️ Defense Minister Oleksii Reznikov: Ukraine ‘de facto’ NATO member.

Reznikov said he was confident Ukraine would receive tanks, fighter jets before the renewed assaults from Russia in the spring.

“We understand they’ll be ready to start and we have to be ready” he told BBC."
2023-01-12 17:35:26,DonaldJTrumpJr,"Given his extensive ties to China, Russia, and Ukraine, did Hunter Biden have access to Joe Biden’s garage and therefore the classified documents?"
2023-01-12 12:05:12,catturd2,"My guess is Joe Biden had all these highly classified documents so he could sell them to China and Russia - or - he had the nuclear codes. This is treason. It's time to arrest Joe Biden the traitor. 

So fun to use exactly what the Left said about Trump against them."
2023-01-13 12:21:00,unusual_whales,"For the first time ever, the European Union now imports more energy from the US than from Russia, per Joseph Politano."
2023-01-07 23:24:29,jacksonhinklle,"Miss Universe local winner in America vs Miss Universe Russia.

We have completely lost the plot. https://t.co/jtS0NgaJhv"
2023-01-13 11:59:17,DmytroKuleba,"In my call with @MichealMartinTD, I thanked Ireland for its unwavering support. We discussed the implementation of the Peace Formula and coordinated steps within international organizations. I reiterated  that Russia’s permanent membership in the UNSC is illegitimate."
2023-01-13 10:53:31,BBCBreaking,"Russia says it has taken control of Ukrainian salt mine town Soledar after months-long battle, calling it a ""crucial step"" https://t.co/RTTgWsANhA"
2023-01-12 09:50:34,OlenaHalushka,"russians killed 27yo Liubov Kutniakh in March, when she tried to evacuate w her family from the occupied village in the south. The invaders shot at column of evacuation cars, murdering also Liubov's mom &amp; brother. Her husband &amp; small son survived
Source: Memorial:killed by russia https://t.co/orgzloqUXR"
2023-01-05 19:07:03,DmytroKuleba,"President @ZelenskyyUa has proposed a clear Peace Formula of ten steps. Russia has been ignoring it and instead shelling Kherson on Christmas Eve, launching mass missile and drone strikes on New Year. Their current “unilateral ceasefire” can not and should not be taken seriously."
2023-01-05 18:51:21,Gerashchenko_en,"A Russian shaman predicts that the US will be divided in 2023, with Alaska and California probably becoming a part of Russia.

Russia will obviously prosper, according to him (thanks to Alaska and California, I guess?) https://t.co/G6SIgrBPMl"
2023-01-05 19:48:48,christogrozev,"In a parliamentary hearing focused on me being put on Russia's Wanted list, reportedly over my journalistic work, the self-described Bulgarian ""nationalist"" party proposed that I be extradited to Russia. Moments like this are a litmus tests *which* nation ""nationalists"" work for."
2023-01-05 19:24:27,SamRamani2,Dmitry Medvedev threatens to aim Russia's Zircon hypersonic missiles at Washington by placing the ship carrying them 100 miles from the Potomac River
